k1_slp1,L_sense_count,dcs_freqBand,dcs_band_label,mw_gloss_snippet
tintiqa,5,,,"m. (also titt˚, L.) = ˚dikA, L."
tiraskAriRI,1,,,"f. = -kar˚, L., Sch."
tirigicCi,1,,,"m. N. of a plant, L."
tirima,1,,,"m. a kind of rice, L."
tiriwi,1,,,"m. the joint of the sugarcane, L."
tiryagGAtin,1,,,"mfn. striking obliquely (an elephant), L."
tiryagantara,1,,,"n. = ˚yak-pramARa, L."
tiryagyAna,1,,,"m. = -gAmin, L."
titiBa,1,,,"m. cochineal, L."
titila,3,,,"n. sesamum cake, L."
titiri,1,,,"for titt˚, a partridge, L."
titiru,1,,,"m. or f. = pataMga, L."
tizyA,1,,,"(A), f. Emblic Myrobalan, L."
tizyaka,1,,,"m. the month Pauṣa, L."
tizyapuzpA,1,,,"f. = tizyA, L."
tomaraDara,2,,,"m. a lance-bearer, L."
tomarikA,1,,,"f. = tUbar˚, L."
toyaDipriya,1,,,"n. ‘fond of the sea (produced in maritime countries)’, cloves, L."
toyakAma,1,,,"m. ‘fond of water’, Calamus fasciculatus, L."
toyaprasAdana,1,,,"m. ‘water-purifyer’, Strychnos potatorum, L."
toyapuzpI,1,,,"f. Bignonia suaveolens, L."
toyaqimBa,1,,,"m. hail, L."
toyaqimba,1,,,"m. hail, L."
toyasUcaka,1,,,"m. id., L."
trEcIvarika,1,,,"mfn. possessing the tri-cIvara, L."
trapAraRqA,1,,,"f. a harlot, L."
trapukarkawI,1,,,"f. a kind of cucumber, L."
trapula,1,,,"n. tin, L., Sch."
trapupawwikA,1,,,"f. N. of an ear-ornament, L."
trayImuKa,1,,,"m. ‘having the 3 Vedas in his mouth’, a Brahman, L."
trayastriMSapati,1,,,"m. ‘lord of the gods’, Indra, L."
triKa,1,,,"n. ‘having 3 cavities’, a cucumber, L."
triKawva,1,,,"nf (I). 3 beds collectively, L."
triMSatpattra,1,,,"n. ‘thirty-leaved’, the blossom of Nymphaea esculenta, L."
triPalI,1,,,"f. id., L."
triSAKapattra,1,,,"m. Aegle Marmelos, L."
triSIrzaka,1,,,"n. a trident, L."
triSaNkuja,1,,,"m. ‘T˚'s son’, Hari-ścandra, L."
triSaNkuyAjin,1,,,"m. ‘sacrificing for T˚’, Viśvā-mitra, L."
triSfNgin,1,,,"m. the fish Cyprinus Rohita, L."
triSiKidalA,1,,,"f. ‘trident-leaved’, N. of a bulb, L."
tridaSANkuSa,1,,,"m. ‘divine goad’, a thunderbolt, L."
tridaSAcArya,1,,,"m. = ˚Sa-guru, L."
tridaSAhAra,1,,,"m. ‘divine food’, nectar, L."
tridaSAvAsa,1,,,"m. = ˚SAlaya, heaven, L."
tridaSadIrGikA,1,,,"f. ‘heavenly lake’, Gaṅgā, L."
tridalikA,1,,,"f. Mimosa abstergens, L."
tridivADISa,1,,,"m. ‘lord of heaven’, a god, L."
tridozaja,1,,,"mfn. resulting from the T˚, L."
trigartika,1,,,"m. the T˚ country, L."
trikUwalavaRa,1,,,"n. id., L."
trikasTAna,1,,,"n. the loins, L."
trikatraya,1,,,"n. the 3 triads (tri-PalA, -kawu, and -mada), L."
trikoRaPala,1,,,"n. id., L."
trikzura,1,,,"m. = -kawa, L."
trimArgI,1,,,"f. 3 ways, L."
trimuKA,1,,,"f. Śākya-muni's mother, L."
trimukuwa,1,,,"m. ‘three-peaked’, the Tri-kūṭa mountain, L."
trinetrI,1,,,"f. id., L."
trinetracUqAmaRi,1,,,"m. ‘Śiva's crest’, the moon, L."
tripakzaka,1,,,"m. Butea frondosa, L."
tripanna,1,,,"m. N. of one of the moon's horses, L., Sch."
tripattraka,1,,,"m. = -pakzaka, L."
tripizwapasad,1,,,"m. ‘heaven-dweller’, a god, L."
tripuramAlI,1,,,"f. id., L."
tripuramallikA,1,,,"f. a kind of jasmine, L."
tripuwiPala,1,,,"n. id., L."
tripuwin,1,,,"m. Ricinus communis, L."
tripuzA,1,,,"f. dark-blossomed Convolvulus Turpethum, L."
trireKa,2,,,"mf(A)n. three-lined (the neck), L."
trisaMDyI,1,,,"f. id., L., Sch."
trisaMDyakusumA,1,,,"f. Hibiscus rosa sinensis, L."
trisuganDi,1,,,"(n., L.)"
tritakzI,1,,,"f. id., L."
tritakza,1,,,"n. an association of 3 carpenters, L."
trivedI,1,,,"f. id., L."
trivfntikA,1,,,"f. = -vftA, L."
trivftparRI,1,,,"f. Hingcha repens, L."
trivizwapasad,1,,,"m. = -pizw˚, L."
triyAmaka,1,,,"n. sin, L."
triyazwi,1,,,"m. Oldenlandia biflora (?), L."
trowakI,1,,,"f. (in music) N. of a Rāgiṇī, L."
trowakahasta,1,,,"m. ‘beak-handed’, a bird, L."
truwibIja,1,,,"m. Arum Colocasia, L."
tryaNgawa,3,,,"n. 3 strings suspended to either end of a pole for carrying burdens, L."
tryaSraPalA,1,,,"f. Boswellia thurifera, L."
tryarTa,1,,,"mfn. having 3 meanings, L."
tuNgISa,3,,,"m. id., L."
tuNgIpati,1,,,"m. ‘night-lord’, the moon, L."
tuNgaBadra,1,,,"m. a restive elephant, L."
tuNgaSeKara,1,,,"m. ‘high-peaked’, a mountain, L."
tuNgamuKa,1,,,"m. ‘long-snouted’, a rhinoceros, L."
tuRi,1,,,"m. Cedrela Toona, L."
tuRqakerikA,1,,,[L.] f. = ˚qik˚.
tuRqikeSI,1,,,"f. Momordica monadelpha, L."
tubarISimba,1,,,"m. Cassia Tora, L."
tubarayAvanAla,1,,,"m. a sort of grain, L."
tucCaDAnya,1,,,"n. chaff, L."
tucCaDAnyaka,1,,,"n. chaff, L."
tucCadru,1,,,"m. Ricinus communis, L."
tuhinAMSutEla,1,,,"n. camphor-oil, L."
tulasAriRI,1,,,"f. a quiver, L."
tulasIdvezA,1,,,"f. a kind of basil, L."
tulyaSiKa,1,,,"m. pl. ‘equal-braided’, N. of certain mythical beings, L."
tulyapAna,1,,,"n. compotation, L."
tumbIpuzpa,1,,,"n. the flower of the T˚ gourd, L."
tumbi,1,,,"f. the Tumba gourd, L."
tundakUpI,1,,,"f. ‘belly-cavity’, the navel, L."
tundakUpikA,1,,,"f. ‘belly-cavity’, the navel, L."
tundikA,1,,,"f. the navel, L."
tundikara,1,,,"m. the navel, L."
tundita,1,,,"mfn. = ˚dika, L."
turIyavarRa,1,,,"m. ‘4th caste man’, a Śūdra, L."
turaMgadvezaRI,1,,,"f. a she-buffalo, L."
turaMgapriya,1,,,"m. = ˚rag˚, L."
turaMgavaktra,1,,,"m. = -muKa, L."
turagabrahmacaryaka,1,,,"n. ‘sexual restraint of horses’, compulsory celibacy, L."
turagaganDA,1,,,"f. Physalis flexuosa, L."
turagin,1,,,"m. a horseman, L."
tusta,1,,,"m. n. dust (= tUs˚), L., Sch."
tutTAYjana,1,,,"n. blue vitriol as an ointment, L."
tuwuma,1,,,"m. a mouse or rat, L."
tuzagraha,1,,,"m. ‘husk-seizer’, fire, L."
tuzasAra,1,,,"m. = -graha, L."
tvAca,1,,,"mfn. relating to (tva/c) the skin, L."
tvaNmala,1,,,"n. the hairs of the body, L."
tvacApattra,1,,,"n. Cassia bark, L."
tvagAkzIrI,1,,,"f. = tvak-kz˚, L."
tvagaNkura,1,,,"m. ‘skin-bristling’, horripilation, L."
tvagdozApahA,1,,,"f. ‘leprosy-curer’, Vernonia anthelminthica, L."
tvakCada,1,,,"m. Lipeocercis serrata, L."
tvakkaRqura,1,,,"m. a skin-wound, sore, L."
tvakkzIrA,1,,,"f. ‘bark-milk’, bamboo-manna (Tabāṣīr), L."
tvakparRI,1,,,"f. = -pattrI, L."
tvakpuzpI,1,,,"f. id., L."
tvakpuzpa,2,,,"n. = tvag-aNkura, L."
tvakpuzpikA,1,,,"f. id., L."
tvaksuganDA,1,,,"f. the bark of Feronia elephantum, L."
tvizAmISa,1,,,"m. = tviw-p˚, L."
tvizAmpati,1,,,"m. = tviw-p˚, L."
uBayavyaYjana,1,,,"n. having the marks of both sexes, a hermaphrodite, L."
uDas,1,,,"n. = UDas, q.v., L."
uKarvala,1,,,"m. a kind of grass (a sort of Andropogon), L."
uNkuRa,1,,,"m. a bug, L. See ut-kuRa."
uSI,1,,,"f. wish, L."
uSIrI,1,,,"f. a species of grass, L."
ucCizwaBojin,1,,,"wax, L."
ucCuna,1,,,"m. N. of Vaiśākha, L."
uccArin,1,,,"mfn. emitting sounds, uttering, L."
uccadeva,1,,,"m. N. of Viṣṇu or Kṛṣṇa, L."
uccadevatA,1,,,"f. the time personified, L."
uccalalAwA,1,,,"f. a woman with a high or projecting forehead, L."
uccalana,1,,,"n. going off or out, moving away, L."
ucciliNga,1,,,"m. (= dAqimI), L."
udDAnta,2,,,"mfn. (see above), ejected, vomited, L."
udDArA,1,,,"(A), f. the plant Cocculus Cordifolius, L."
udDUzaRa,1,,,"n. (for ud-DarzaRa?) erection of the hair, L. (cf. ud-DuzaRa.)"
udDana,1,,,"m. (√ han) a wooden swordlike instrument for stirring boiled rice, L."
udDatamanaska,1,,,"mfn. id., L."
udDatamanaskatva,1,,,"n. pride, arrogance, L."
udDmAna,1,,,"n. a fireplace, stove, L."
udGAtana,1,,,"n. a bucket for drawing (water), L."
udIkzaRa,1,,,"n. the act of looking up, seeing, beholding, L."
udaDimala,1,,,"m. cuttle-fish bone, L."
udaDisaMBava,1,,,"n. ‘ocean-born’, sea-salt, L."
udaDivastrA,1,,,"f. ‘ocean-clothed’, the earth, L."
udaNmfttika,1,,,"m. = udag-BUma, q.v., L."
udaRqapAla,2,,,"mfn. a species of fish, L."
udagBava,1,,,"mfn. being in the northern quarter, north, L."
udagadri,1,,,"m. ‘the northern mountain’, N. of the Himālaya, L."
udagdakziRa,1,,,"mfn. northern and southern, L."
udakada,2,,,"mfn. a giver of water, yielding water, offering water to the dead, L."
udalAvaRika,1,,,"mfn. prepared with brine, L."
udantaka,1,,,"m. news, tidings, intelligence, L."
udantikA,1,,,"f. satisfaction, satiety, L."
udarapiSAca,1,,,"m. ‘stomach-demon’, voracious, a glutton, one who devours everything (flesh, fish &c.), L."
udarasarvasva,1,,,"mfn. one whose whole essence is stomach, a glutton, epicure, L."
udaratrARa,2,,,"n. a cuirass or covering for the front of the body, L."
uddISa,1,,,"m. (= uqqISa, q.v.), N. of Śiva, L."
uddIpra,1,,,"n. bdellium, L."
uddIpta,2,,,"mfn. lighted, set on fire or alight, shining, L."
uddama,1,,,"m. the act of subduing, taming, L."
uddeSapAdapa,1,,,"m. a tree planted for a particular purpose, L."
uddita,1,,,"mfn. bound, tied, L."
udgAQam,1,,,"ind. excessively, much, L."
udgAla,1,,,"m. vomiting (cf. ud-gAra), L."
udgehI,1,,,"f. a kind of ant, L."
udgrAhaRikA,1,,,"replying in argument, objection, L."
udraNka,2,,,"as, m. a town, L.; ; N. of Hariścandra's city (floating in the air), L."
udraTa,2,,,"m. the pin of the axle of a carriage, L."
udrekA,1,,,"f. the plant Melia Sempervirens, L."
udubja,1,,,"mfn. having the face turned upwards, L."
udvAhanI,1,,,"(I), f. a cord, rope, L."
udvAhinI,1,,,"f. a rope, L."
udvahA,1,,,"(A), f. daughter, L."
udvamita,1,,,"mfn. vomited, ejected, L."
udvegakartarI,1,,,"f. an Areca nutcracker, L."
ugradanta,1,,,"mfn. having terrific teeth, L."
ugranAsika,1,,,"mfn. large-nosed, L."
uh,1,,,"cl. 1. P. ohati, uvoha, OhIt, &c., to give pain, hurt, kill, L. (cf. 1. Uh.)"
uhra,1,,,"m. a bull, L."
ukanAha,1,,,"m. a horse of a red and yellow or red and black colour, a bay or chestnut horse, L."
ulUkAri,1,,,"m. ‘owl's enemy’, a crow, L."
ulUtI,1,,,"f. N. of a wife of Garuḍa, L."
ulUtISa,1,,,"m. ‘Ulūtī's husband’, N. of Garuḍa, L."
ulandaka,1,,,"m. N. of Śiva, L."
ulapin,1,,,"m. a kind of guinea-pig, L."
ulinda,2,,,"m. N. of a country, L."
ullakasana,1,,,"n. erection of the hair of the body (through joy), L."
ullamPana,1,,,"(ud-la˚) n. a jump, L."
ulleKA,1,,,"f. stroke, line, L."
ulleKanIya,1,,,"m. a kind of clearing nut, L."
ulupin,1,,,"I, m. = ulapin, L."
uma,2,,,"m. a city, town, L."
umbura,1,,,"m. id., L."
undaru,1,,,"= the next, L."
unmiza,1,,,"m. the act of opening the eyes, L."
upAdika,1,,,"m. a kind of insect, L."
upAgrahaRa,1,,,n. commencement of reading the Veda (after the performance of initiation &c. See upA-karaR
upAgrya,1,,,"n. a secondary member, L."
upAkfti,1,,,"f. setting about, beginning, L."
upArjaka,1,,,"mfn. acquiring, obtaining, earning, gaining, L."
upaDABfta,1,,,"m. a kind of servant (engaged under particular conditions), L."
upaQOkana,1,,,"n. a respectful present (made to a king), L."
upaSAstra,1,,,"n. a minor science or treatise, L."
upacAryA,1,,,"f. practice of medicine, L."
upadaMSin,1,,,"mfn. afflicted with the Upadaṃśa (q.v.) disease, L."
upadehikA,2,,,"f. a species of ant, L."
upadevatA,1,,,"f. a minor or inferior deity, L."
upadfzwi,1,,,"f. id., L."
upahAlaka,1,,,"m. pl. N. of a people (= kuntala), L."
upahAsagir,1,,,"f. a joke, jest, L."
upakAla,1,,,"m. N. of a king of the Nāgas, L."
upakUpa,1,,,"m. a small well, L."
upakUpe,1,,,"ind. near a well, L."
upakuYci,1,,,"f. Nigella Indica, L."
upakvaRa,1,,,"m. (√ kvaR), the sound of a lute, L."
upanara,1,,,"m. N. of a Nāga, L."
upaniveSinI,1,,,"f. the fifteenth day of the light half of Jyeṣṭha, L."
upaparIkzaRa,1,,,"n. inquiring into, investigation, examination, L."
upapura,1,,,"n. ‘near the city’, a suburb, L."
upapuzpikA,1,,,"f. yawning, gaping, L."
uparikuwI,1,,,"f. an upper room, L."
upasTaka,1,,,"n. membrum virile, L."
upasTapattra,1,,,"m. the Indian fig tree, L."
upastrI,1,,,"f. a subordinate wife, a concubine, L."
upasvatva,1,,,"n. the produce or profit of property (as corn &c.), L."
upatriMSa,1,,,"mfn. (pl.) nearly thirty, L."
upavarRa,1,,,"m. an inferior caste, L."
upavasta,1,,,"n. a fast, fasting, L."
upaviMSa,1,,,"mfn. (pl.) nearly twenty, L."
upavinDya,1,,,"m. the land near the Vindhya mountain, L."
upayAcaka,1,,,"mfn. one who asks, begging, soliciting, L."
upayAcitaka,1,,,"n. a prayer, request, L."
upotI,1,,,"f. v.l. for upodikA below, L."
uquloman,1,,,"m. N. of a man, L."
urAha,1,,,"m. a horse of pale colour with dark legs, L."
uraRAKyaka,1,,,"m. Cassia Alata or Tora, L."
uraRAkza,1,,,"m. Cassia Alata or Tora, L."
uraRAkzaka,1,,,"m. Cassia Alata or Tora, L."
uragaBUzaRa,1,,,"n. ‘snake-ornamented’, N. of Śiva, L."
uragasTAna,1,,,"n. ‘abode of the snakes’, N. of Pātāla (q.v.), L."
urarIkAra,1,,,"m. id., L."
uraskawa,1,,,"m. the sacred thread hung round the neck and upon the breast (as sometimes worn), L."
urastra,1,,,"n. breastplate, cuirass, coat of mail, L."
urdra,1,,,"m. = udra, an otter, L."
uroBUzaRa,1,,,"n. an ornament of the breast, L."
urukAla,1,,,"m. the creeper Cucumis Colocynthis, L."
ururI,1,,,"= urarI, q.v., L."
urvaNga,2,,,"m. ‘large-bodied’, a mountain, L."
urvaSIsahAya,1,,,"m. ‘Urvaśī's companion’, N. of Purū-ravas, L."
urvawa,1,,,"m. year, L."
utKalA,1,,,"f. a kind of perfume, L."
utKeda,1,,,"m. grief, sorrow, L."
utTitANguli,1,,,"m. the palm of the hand with the fingers extended, L."
utTiti,1,,,"f. elevation, rising up, L."
utkUwa,1,,,"m. an umbrella or parasol, L."
utkarkara,1,,,"m. a kind of musical instrument, L."
utkrAntin,1,,,"mfn. passing, passing away, gone, departed, L."
utkuYcikA,1,,,"f. the plant Nigella Indica, L."
utkuwa,1,,,"mfn. lying stretched out on the back, lying with the face upwards, sleeping with the head "
utkziptikA,1,,,"f. an ornament in the shape of a crescent worn in the upper part of the ear, L."
utpAdaSayana,1,,,"m. ‘sleeping while standing on the legs’, a species of fowl, L."
utpaSya,1,,,"mfn. looking up or upwards, L."
utpalaganDika,1,,,"n. a species of sandal (of the colour of brass and very fragrant), L."
utpannabala,1,,,"mfn. one in whom strength or power is produced, strong, powerful, L."
utpatitf,1,,,"mfn. jumping up, rising, going upwards, L."
utpiRqa,1,,,"n. (?) any morsel eaten with the food, L."
utplavA,1,,,"f. a boat, L."
utsADana,1,,,"n. cleaning with perfumes, L."
utsAhavarDana,3,,,"mfn. increasing energy, L."
utsAraka,1,,,"m. one who drives away (the crowd from a person of rank), a door-keeper, porter, L."
utsaryA,1,,,"f. a cow when grown up and fit to take the bull, L."
uttAnaka,1,,,"m. a species of Cyperus grass, L."
uttAnapAdaja,1,,,"m. a N. of Dhruva (or the polar-star), L."
uttAnaparRaka,1,,,"m. a species of plant, L."
uttaMsika,1,,,"m. N. of a Nāga, L."
uttamAha,1,,,"m. the last or latest day, a fine day (?), a lucky day (?), L."
uttamaPalinI,1,,,"f. the plant Oxystelma Esculentum (Asclepias Rosea Roxb.), L."
uttamamaRi,1,,,"m. a kind of gem, L."
uttamarRin,1,,,"m. a creditor, L."
uttarADikArin,1,,,"mfn. an heir or claimant subsequent to the death of the original owner, an heir who claims"
uttarAdri,1,,,"m. ‘northern mountain’, the Himālaya, L."
uttarajyA,1,,,"f. the versed sine of an arc, the second half of the chord halved by the versed sine, L."
uttaretarA,1,,,"f. (scil. diS) ‘other or opposite to the northern’, the southern quarter, L."
uttejaka,1,,,"mfn. instigating, stimulating, L."
utterita,1,,,"n. (said to be fr. uttF), one of the five paces of a horse, L."
uttolita,1,,,"mfn. raised, lifted up, L."
uttripada,1,,,"n. an upright tripod, L."
uttuza,1,,,"m. fried grain (freed from the husks), L."
uwa,1,,,"m. leaves, grass &c. (used in making huts, thatches &c.), L."
uzAramaRa,1,,,"m. id., L."
uzRABigama,1,,,"m. approach or beginning of the hot season, L."
uzRAsaha,1,,,"m. (scil. kAla) ‘the time in which heat is tolerable’, the winter, L."
uzRaGna,1,,,"n. ‘heat-destroyer’, a parasol, L."
uzRadIDiti,1,,,"m. ‘hot-rayed’, the sun, L."
uzRakft,1,,,"m. ‘causing heat’, the sun, L."
uzRanadI,1,,,"f. ‘the hot river’, N. of Vaitaraṇī the river of hell, L."
uzaHkala,1,,,"m. ‘crying at daybreak’, a cock, L."
uzapa,3,,,"m. fire, L."
uzasI,1,,,"(sI), f. the end of day, twilight, L."
uzitaMgavIna,1,,,"mfn. (a place) where cows have been for a time, L. (cf. ASitaM-g˚)."
uzmAgama,1,,,"m. beginning of the hot season, L."
uzmAnvita,1,,,"mfn. filled with rage, L."
uzmaka,1,,,"m. the hot season, L."
uzmopagama,1,,,"m. beginning of the hot season, L."
uzwa,1,,,"mfn. burnt, L."
uzwrAkfti,1,,,"m. ‘having the shape of a camel’, the fabulous animal called Śarabha, L."
uzwraBakzA,1,,,"f. N. of a plant, L."
uzwraDUsarapucCikA,1,,,"f. the plant Tragia Involucrata, L."
uzwrapAdikA,1,,,"f. Jasminum Sambac, L."
uzwrapAla,1,,,"m. a driver of camels, L."
uzwrayAna,1,,,"n. a camel-carriage, vehicle drawn by camels, L."
vABawa,1,,,"m. N. of a lexicographer, L. (prob. w.r. for vAg-Bawa)."
vADukya,1,,,"n. (fr. id.) the taking a wife, marriage, L."
vAHsadana,1,,,"n. water-receptacle, L."
vANka,1,,,"m. (cf. √ 2. vak, and vaNka) the ocean, sea, L."
vASava,1,,,"m. = vAsava, L."
vAcasAmpati,1,,,"m. N. of Bṛhas-pati or the planet Jupiter, L. (w.r. for vacasAm-p˚)."
vAdAla,1,,,"m. the sheat-fish (= vadAla), L."
vAdAnya,1,,,"mfn. = vadAnya, L."
vAdala,2,,,"m. liquorice, L."
vAdanadaRqa,1,,,"m. a stick for striking a mus˚ instr˚, L."
vAdavatI,1,,,"f. N. of a river, L."
vAdisiMha,1,,,"m. ‘lion of disputants’, N. of Buddha, L."
vAditralaguqa,1,,,"m. a drum-stick, L."
vAdivAgISvara,1,,,"m. N. of an author, L."
vAdyaBaRqamuKa,1,,,"n. the mouth or top part or point of a mus˚ inst˚, L."
vAdyavAdakasAmagrI,1,,,"f. the whole collection of mus˚ inst˚ and those who play upon them, L."
vAgA,1,,,"f. a bridle, L. (prob. w.r. for valgA)."
vAgASani,1,,,"(?) m. a Buddha, L."
vAgAru,1,,,"mfn. breaking promise or faith, disappointing, a deceiver, L."
vAgdala,1,,,"n. ‘speech-leaf’, a lip, L."
vAgdaridra,1,,,"mfn. poor in speech, of few words, L."
vAgguli,1,,,"m. the betel-bearer (of a king or prince &c.), L."
vAguRa,1,,,"n. Averrhoa Carambola, L."
vAguji,1,,,"f. = vAkucI, L."
vAguli,1,,,"= pawi, L."
vAgya,4,,,"mfn. (?) (perhaps fr. vAc + ya fr. √ yam; cf. vAg-yata) speaking little, speaking cautious"
vAhaSrezWa,1,,,"m. ‘best of draught-animals’, a horse, L."
vAhadvizat,1,,,"m. ‘horse-hater’, a buffalo, L."
vAhalA,1,,,"f. a stream, current, L."
vAharipu,1,,,"m. ‘horse-foe’, a buffalo, L."
vAhavAraRa,1,,,"m. ‘elephant among draught-animals’, Bos Gavaeus, L."
vAhyatva,1,,,"n. the being a vehicle, L."
vAjaBojin,1,,,"m. = -peya, L."
vAjavAla,1,,,"m. an emerald, L."
vAjiBakzya,1,,,"m. the chick-pea, Cicer Arietinum, L."
vAjiSatru,1,,,"m. a species of plant, L."
vAjidanta,1,,,"m. Adhatoda Vasika, L."
vAjipakzin,1,,,"m. a partic. bird, L."
vAjipfzWa,1,,,"m. the globe-amaranth, L."
vAkkIra,1,,,"m. ‘parrot or repeater of what has been said’ i.e. ‘always officious or obliging (?)’, a w"
vAkyAlaMkAra,1,,,"m. ornament of speech, L."
vAkyahAriRI,1,,,"f. a female messenger, f˚ m˚ of love, L."
vAlAgrapotikA,1,,,"f. a kind of pleasure-house floating on a lake, L."
vAlAkzI,1,,,"f. a species of plant, L."
vAlUka,1,,,"m. a kind of poison, L. (cf. vAluka)"
vAlaDipriya,1,,,"m. ‘fond of its tail’, a buffalo, the Yak or Bos Grunniens, L. (cf. vAla-priya)."
vAlakUrcAla,1,,,"m. young growing hair, L."
vAlakeSI,1,,,"f. a kind of sacrificial grass, L."
vAlamfga,1,,,"m. ‘tail-animal’, the Yak or Bos Grunniens, L."
vAlanAwaka,1,,,"n. a kind of inferior grain, L."
vAlapASaka,1,,,"m. a partic. part of an elephant's tail, L."
vAlaputra,1,,,"m. a moustache, L."
vAlavIjya,1,,,"m. a wild goat, L."
vAlkalI,1,,,"(I), f. intoxicating liquor, L."
vAluNkI,1,,,"f. Cucumis Utilissimus, L."
vAlukAgaqa,1,,,"m. a species of fish, L."
vAlukApraBA,1,,,"f. (with Jainas) a partic. hell, L."
vAlukAtmikA,1,,,"(˚kAtm˚), f. brown-sugar, L."
vAlvaNgiri,1,,,"m. Cucumis Utilissimus, L. (cf. vAluka)."
vAmAkzi,1,,,"n. = vAma-netra, L."
vAmApIqana,1,,,"m. Careya Arborea or Salvadora Persica, L."
vAmanadvAdaSI,1,,,f. N. of the 12th day in the light half of the month Caitra (on which a festival is held i
vAmanavrata,1,,,n. N. of a partic. Vrata to be observed on the 12th day of Śrāvaṇa in celebration of Viṣṇu
vAmaneBI,1,,,"f. the female of the elephant Vāmana, L."
vAmarin,1,,,"w.r. for cAmarin, L."
vAnA,1,,,"f. a quail, L."
vAnIraka,1,,,"m. Saccharum Munjia, L."
vAnadaRqa,1,,,"m. a weaver's loom, L. (w.r. vARA-d˚)."
vAnaka,1,,,"n. the state of a Brahma-cārin, L."
vAnala,1,,,"m. the black species of Tulasī or holy basil (Ocimum Sanctum), L."
vAnamantara,1,,,"m. pl. (with Jainas) a class of gods, L."
vAnarAGAta,1,,,"m. ‘m˚-stroke’ i.e. ‘struck or injured by m˚’, the tree Symplocos Racemosa (commonly calle"
vAnarAkza,1,,,"m. ‘m˚-eyed’, a wild goat, L. (v.l. bAlavAhya)."
vAnarendra,1,,,"m. ‘m˚-chief’, N. of Sugrīva or of Hanumat, L."
vAntAnna,1,,,"n. vomited food, L."
vAntiSoDanI,1,,,"f. Nigella Indica, L."
vAntidA,1,,,"f. N. of various plants (Helleborus Niger, Wrightia Antidysenterica or Calotropis Gigantea"
vAntida,1,,,mfn. = prec. L.
vAntikft,2,,,"mfn. causing vomiting, emetic, L."
vApIha,1,,,"m. ‘abandoning lakes’, the Cātaka bird, Cuculus Melanoleucus, L."
vApadaRqa,1,,,"m. a weaver's loom, L. (cf. vAna- and vAya-d˚)."
vApima,1,,,"n. an unannealed vessel, L. (cf. next)."
vAqabahAraka,1,,,"m. a shark or other sea-monster, L."
vArAhANgI,1,,,"f. Croton Polyandrum or Tiglium, L."
vArAhapattrI,1,,,"f. Physalis Flexuosa, L."
vArAlikA,1,,,"f. N. of Durgā, L."
vArAsana,1,,,"n. a water-reservoir, L."
vArBawa,1,,,"m. ‘w˚-fighter’, an alligator, L."
vArIwa,1,,,"m. an elephant, L."
vArRika,1,,,"m. a scribe, writer, L."
vAraNka,1,,,"m. a bird, L."
vArabuzA,1,,,"f. Musa Sapientum, L. (cf. vAraRa-busA)."
vAralIka,1,,,"m. Eleusine Indica, L."
vArasundarI,1,,,(L.) f. = -kanyakA.
vAratra,1,,,"n. = varatrA, a leather thong, L."
vArawa,2,,,"n. a field, L."
vArbawa,1,,,"m. (also written vArvawa; cf. vAvuwa) a ship, boat, L."
vArendra,1,,,"= varendra, ˚drI, L."
vAricAmana,1,,,"m. Vallisneria (Blyxa) Octandra, L."
vArikUwa,1,,,"m. a turret or mound protecting the access to the gate of a town, L."
vArikaRwaka,1,,,"m. Trapa Bispinosa, L."
vArikarRikA,1,,,"f. Pistia Stratiotes, L."
vArikarpUra,1,,,"m. a kind of fish, Clupea Alosa, L."
vAriloman,1,,,"m. ‘having watery hair’, N. of Varuṇa, L."
vArimUlI,1,,,"f. Pistia Stratiotes, L."
vArimasi,1,,,"(more correctly -mazi) f. ‘w˚-ink’, a rainy cloud, L."
vAripfSnI,1,,,"f. = -pUrRI, L. (w.r. -praSnI)."
vAripiRqa,1,,,"m. a frog in the middle of a stone (aSma-maDya-ja), L."
